"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU195"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Vanhoeffenella"	NA	NA	NA	NA	NA
"OTU196"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Vanhoeffenella"	NA	NA	NA	NA	NA
"OTU197"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU198"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU199"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU200"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromiina"	NA	NA	NA	NA	NA
"OTU201"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Crithionina"	NA	NA	NA	NA	NA
"OTU202"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU203"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromia"	NA	NA	NA	NA	NA
"OTU204"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromia"	NA	NA	NA	NA	NA
"OTU205"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU206"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	"Miliolida"	NA	NA	NA	NA	NA
"OTU207"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Virgulinellidae"	NA	NA	NA	NA
"OTU208"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU209"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Buliminidae"	"Bulimina"	NA	NA	NA
"OTU210"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU211"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU212"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU213"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Clade-B"	"Bowseria"	"arctowskii"	NA	NA	"Bowseria_arctowskii"
"OTU214"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU215"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU216"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU217"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU218"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU219"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU220"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU221"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU222"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Discorbidae"	NA	NA	NA	NA
"OTU223"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Discorbidae"	NA	NA	NA	NA
"OTU224"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU225"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU226"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU227"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU228"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	"Textulariacea"	"Textularia"	NA	NA	NA
"OTU229"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Nonionidae"	"Cribrostomoides"	NA	NA	NA
"OTU230"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Nonionidae"	"Cribrostomoides"	NA	NA	NA
"OTU231"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU232"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Stainforthiidae"	"Stainforthia"	NA	NA	NA
"OTU233"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Stainforthiidae"	"Stainforthia"	NA	NA	NA
"OTU234"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Stainforthiidae"	NA	NA	NA	NA
"OTU235"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU236"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU237"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU238"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU239"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	"Textulariacea"	"Textularia"	NA	NA	NA
"OTU240"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU241"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	"Trochamminidae"	NA	NA	NA	NA
"OTU242"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU243"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU244"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU245"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU246"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU247"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU248"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU249"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU250"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU251"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU252"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU253"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU254"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Planorbulinidae"	"Planorbulinella"	NA	NA	NA
"OTU255"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Planorbulinidae"	"Planorbulinella"	NA	NA	NA
"OTU256"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Planorbulinidae"	"Planorbulinella"	NA	NA	NA
"OTU257"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU258"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU259"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU260"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU261"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Glabratellidae"	"Glabratella"	NA	NA	NA
"OTU262"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU263"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU264"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Clade-BM"	NA	NA	NA	NA	NA
"OTU265"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Bolivinitidae"	NA	NA	NA	NA
"OTU266"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Bolivinitidae"	NA	NA	NA	NA
"OTU267"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU268"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	"Cassidulinidae"	NA	NA	NA	NA
"OTU269"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU270"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU271"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromiina"	NA	NA	NA	NA	NA
"OTU272"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU273"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Textulariida"	NA	NA	NA	NA	NA
"OTU274"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Hemisphaerammina"	NA	NA	NA	NA	NA
"OTU275"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU276"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromia"	NA	NA	NA	NA	NA
"OTU277"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromia"	NA	NA	NA	NA	NA
"OTU278"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Allogromia"	NA	NA	NA	NA	NA
"OTU279"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU280"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU281"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU282"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU283"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Saccamminidae"	NA	NA	NA	NA	NA
"OTU284"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU285"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU286"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Ovammina"	"opaca"	NA	NA	NA	"Ovammina_opaca"
"OTU287"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Ovammina"	"opaca"	NA	NA	NA	"Ovammina_opaca"
"OTU288"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Hippocrepinella"	NA	NA	NA	NA	NA
"OTU289"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU290"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU291"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Hippocrepinella"	NA	NA	NA	NA	NA
"OTU292"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU293"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	"Miliolida"	NA	NA	NA	NA	NA
"OTU294"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	"Miliolida"	NA	NA	NA	NA	NA
"OTU295"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	"Miliolida"	NA	NA	NA	NA	NA
"OTU296"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU297"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU298"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	NA	NA	NA	NA	NA	NA
"OTU299"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Monothalamids"	"Armorella"	NA	NA	NA	NA	NA
"OTU300"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Tubothalamea"	NA	NA	NA	NA	NA	NA
"OTU301"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU302"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	"Rotaliida"	NA	NA	NA	NA	NA
"OTU303"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Globothalamea"	NA	NA	NA	NA	NA	NA
"OTU304"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Bryozoa"	NA	NA	NA	NA	NA	NA
"OTU305"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Bryozoa"	NA	NA	NA	NA	NA	NA
"OTU306"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Heterotrichea"	NA	NA	NA	NA	NA	NA
"OTU307"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Suctoria"	NA	NA	NA	NA	NA
"OTU308"	"Eukaryota"	"Excavata"	"Discoba"	"Heterolobosea"	NA	NA	NA	NA	NA	NA
"OTU309"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU310"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Cyrtophoria"	"Chilodonellidae"	NA	NA	NA	NA
"OTU311"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	"Dothideomycetes"	NA	NA	NA	NA
"OTU312"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU313"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU314"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU315"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU316"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU317"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU318"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU319"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Allogromida"	NA	NA	NA	NA	NA	NA
"OTU320"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Allogromida"	NA	NA	NA	NA	NA	NA
"OTU321"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Allogromida"	NA	NA	NA	NA	NA	NA
"OTU322"	"Eukaryota"	"Apusozoa"	"Apusomonadidae"	"Group-1"	"Amastigomonas"	NA	NA	NA	NA	NA
"OTU323"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Cyrtophoria"	"Chilodonellidae"	"Trithigmostoma"	NA	NA	NA
"OTU324"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	NA	NA	NA	NA	NA
"OTU325"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU326"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	NA	NA	NA	NA
"OTU327"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	NA	NA	NA	NA	NA
"OTU328"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU329"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU330"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	NA	NA	NA	NA	NA
"OTU331"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU332"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	"Rhizopus"	"stolonifer"	"var. lyococcos"	NA	"Rhizopus_stolonifer_var_lyococcos"
"OTU333"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Hexapoda"	"Insecta"	"Drosophila"	NA	NA	NA
"OTU334"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Zonorhynchus"	NA	NA	NA
"OTU335"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Urochordata"	"Ascidiacea"	"Phallusia"	NA	NA	NA	NA
"OTU336"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Oomycota"	NA	NA	NA	NA	NA	NA
"OTU337"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peritrichia"	"Zoothamniidae"	"Zoothamnium"	NA	NA	NA
"OTU338"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Porifera"	"Demospongiae"	"Axinella"	NA	NA	NA	NA
"OTU339"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Urosporidae"	NA	NA	NA	NA
"OTU340"	"Eukaryota"	"Rhizaria"	"Cercozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU341"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU342"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU343"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU344"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU345"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU346"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU347"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU348"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU349"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Basidiomycota"	"Agaricomycotina"	NA	NA	NA	NA	NA
"OTU350"	"Eukaryota"	"Excavata"	"Discoba"	"Jakobida"	"Stygiellidae"	"STYG1"	NA	NA	NA	NA
"OTU351"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Basidiomycota"	"Ustilaginomycotina"	NA	NA	NA	NA	NA
"OTU352"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU353"	"Eukaryota"	"Excavata"	"Discoba"	"Heterolobosea"	NA	NA	NA	NA	NA	NA
"OTU354"	"Eukaryota"	"Excavata"	"Discoba"	"Heterolobosea"	"Acrasida"	"Acrasidae"	"Allovahlkampfia"	NA	NA	NA
"OTU355"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU356"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU357"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU358"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	"Sordariomycetes"	NA	NA	NA	NA
"OTU359"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU360"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Allogromida"	NA	NA	NA	NA	NA	NA
"OTU361"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU362"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU363"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU364"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU365"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU366"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU367"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU368"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Porifera"	NA	NA	NA	NA	NA	NA
"OTU369"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU370"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Pectinoida"	NA	NA	NA	NA
"OTU371"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU372"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU373"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU374"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Thoracosphaeraceae"	NA	NA	NA	NA
"OTU375"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU376"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU377"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU378"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU379"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU380"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU381"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU382"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU383"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU384"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU385"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU386"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU387"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU388"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU389"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU390"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU391"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU392"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU393"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU394"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
